public_post_id,brand,brand_id,year,month,year_month,month_index,weekday,hour,retweet_count,reply_count,like_count,quote_count,engagement_total,hashtag_count,mention_count,is_retweet,Entertainment,Trendiness,Interaction,Customization,entropy_ce_score,critic_ce_score,cilos_score,idocriw_score,merec_score,additive_engagement_score
BP04442,Dior,4,2021,5,2021-05,19,Monday,12,48,9,324,3,384,4,0,False,0,1,5,0,32.44056,32.26733,35.14985,32.73744,33.00645,384
BP04443,Dior,4,2021,5,2021-05,19,Monday,8,50,4,417,3,474,3,0,False,0,1,4,0,31.52101,31.72392,35.79966,32.38296,32.77588,474
BP04444,Dior,4,2021,5,2021-05,19,Sunday,16,40,1,404,1,446,0,0,False,0,0,1,0,28.15728,29.16588,34.8359,30.21198,30.80658,446
BP04445,Dior,4,2021,5,2021-05,19,Sunday,12,94,9,807,8,918,0,0,False,0,0,1,0,34.84681,34.82401,38.90983,35.4118,35.78178,918
BP04446,Dior,4,2021,5,2021-05,19,Sunday,8,33,5,454,1,493,0,0,False,0,0,1,0,30.0655,30.58086,35.23419,31.35286,31.7817,493
BP04447,Dior,4,2021,5,2021-05,19,Saturday,7,48,5,422,7,482,4,0,False,0,0,5,0,33.29101,32.94675,36.34562,33.32794,33.60422,482
BP04448,Dior,4,2021,5,2021-05,19,Friday,7,51,12,548,6,617,3,2,False,0,0,6,2,34.36327,33.95215,37.1709,34.29411,34.52875,617
BP04449,Dior,4,2021,5,2021-05,19,Friday,0,28,2,216,2,248,3,2,False,0,0,6,2,29.5627,29.66441,33.30806,30.23892,30.59014,248
BP04450,Dior,4,2021,5,2021-05,19,Thursday,18,21,4,160,1,186,3,2,False,0,0,6,2,29.13802,29.13778,32.06981,29.63993,29.91785,186
BP04451,Dior,4,2021,5,2021-05,19,Thursday,15,58,12,357,2,429,2,1,False,0,0,4,1,32.27947,32.33864,35.35622,32.93879,33.2502,429
BP04452,Dior,4,2021,5,2021-05,19,Thursday,12,29,4,208,0,241,3,0,False,0,0,4,0,17.72294,21.57703,28.96012,24.02075,25.06244,241
BP04453,Dior,4,2021,5,2021-05,19,Thursday,9,37,10,458,2,507,3,0,False,0,0,4,0,32.07496,32.09037,35.77535,32.62007,32.92416,507
BP04454,Dior,4,2021,5,2021-05,19,Thursday,6,81,7,605,5,698,4,0,False,0,0,5,0,33.43888,33.57191,37.58878,34.23132,34.62305,698
BP04455,Dior,4,2021,5,2021-05,19,Wednesday,21,29,7,371,2,409,0,2,False,0,0,3,2,31.42019,31.36437,34.97281,31.84375,32.13253,409
BP04456,Dior,4,2021,5,2021-05,19,Wednesday,18,32,7,325,1,365,3,0,False,0,0,4,0,30.31399,30.57746,34.29369,31.2282,31.57657,365
BP04457,Dior,4,2021,5,2021-05,19,Wednesday,15,65,7,493,10,575,3,0,False,0,1,4,0,34.55803,34.09977,37.26874,34.44804,34.70672,575
BP04458,Dior,4,2021,5,2021-05,19,Wednesday,12,59,5,457,4,525,3,0,False,0,0,4,0,32.37705,32.47264,36.36623,33.09086,33.46425,525
BP04459,Dior,4,2021,5,2021-05,19,Wednesday,9,36,6,409,2,453,3,0,False,0,0,4,0,31.31008,31.43653,35.36372,32.02475,32.36921,453
BP04460,Dior,4,2021,5,2021-05,19,Wednesday,6,664,87,2127,76,2954,2,0,False,0,0,3,0,44.47916,43.5955,45.68486,43.94261,44.16926,2954
BP04461,Dior,4,2021,5,2021-05,19,Tuesday,21,47,10,346,3,406,2,0,False,0,0,3,0,32.61988,32.4268,35.33635,32.88271,33.1445,406
BP04462,Dior,4,2021,5,2021-05,19,Tuesday,18,47,4,403,0,454,2,0,False,0,0,3,0,18.17352,22.49246,31.0916,25.19595,26.37532,454
BP04463,Dior,4,2021,5,2021-05,19,Tuesday,15,33,7,259,0,299,2,0,False,0,0,3,0,18.58872,22.40391,29.69676,24.83176,25.85399,299
BP04464,Dior,4,2021,5,2021-05,19,Tuesday,12,45,11,438,5,499,2,0,False,0,1,3,0,33.75727,33.33039,36.30357,33.65899,33.87953,499
BP04465,Dior,4,2021,5,2021-05,19,Tuesday,9,48,7,434,0,489,2,0,False,0,0,3,0,18.94581,23.12801,31.38758,25.76059,26.89153,489
BP04466,Dior,4,2021,5,2021-05,19,Tuesday,6,4801,287,12106,119,17313,3,0,False,0,0,4,0,49.95871,50.51465,55.17465,51.80645,52.46457,17313
BP04467,Dior,4,2021,5,2021-05,19,Monday,18,31,9,387,0,427,4,0,False,0,0,5,0,19.14108,23.00002,30.82083,25.43229,26.46518,427
BP04468,Dior,4,2021,5,2021-05,19,Monday,15,34,14,424,2,474,4,0,False,0,0,5,0,32.49759,32.32802,35.54306,32.7579,33.00195,474
BP04469,Dior,4,2021,5,2021-05,19,Monday,12,41,9,375,2,427,2,0,False,0,0,3,0,31.83359,31.8511,35.24265,32.39736,32.70262,427
BP04470,Dior,4,2021,5,2021-05,19,Monday,9,5427,304,13469,165,19365,3,0,False,0,1,4,0,51.09752,51.51444,56.10132,52.75335,53.39708,19365
BP04471,Dior,4,2021,5,2021-05,19,Monday,6,6726,365,16243,189,23523,2,0,False,0,0,3,0,52.1146,52.61361,57.36388,53.92192,54.59698,23523
BP04472,Dior,4,2021,5,2021-05,19,Sunday,18,77,15,529,9,630,1,2,False,0,1,4,2,35.50525,34.96028,37.61986,35.27631,35.49025,630
BP04473,Dior,4,2021,5,2021-05,19,Sunday,15,100,23,1325,10,1458,2,2,False,0,1,5,2,36.98189,36.74345,40.84262,37.21015,37.51626,1458
BP04474,Dior,4,2021,5,2021-05,19,Sunday,12,62,9,599,6,676,1,2,False,0,0,4,2,34.04863,33.86378,37.52723,34.33678,34.64239,676
BP04475,Dior,4,2021,5,2021-05,19,Sunday,9,5939,363,13273,169,19744,3,0,False,0,0,4,0,51.5683,51.93718,56.19595,53.167,53.79356,19744
BP04476,Dior,4,2021,5,2021-05,19,Sunday,6,6775,702,14920,395,22792,3,0,False,0,0,4,0,55.6991,55.11431,57.86255,55.88179,56.2888,22792
BP04477,Dior,4,2021,5,2021-05,19,Thursday,20,50,225,335,9,619,2,0,False,0,0,3,0,39.9199,37.83627,36.44998,37.33626,37.04204,619
BP04478,Dior,4,2021,5,2021-05,19,Thursday,16,129,199,595,21,944,2,0,False,0,0,3,0,41.9002,40.0379,39.33027,39.73124,39.55828,944
BP04479,Dior,4,2021,5,2021-05,19,Thursday,12,56,318,515,21,910,2,0,False,0,0,3,0,42.62643,40.05558,38.42628,39.30973,38.91941,910
BP04480,Dior,4,2021,5,2021-05,19,Wednesday,20,40,279,411,15,745,1,0,False,0,0,2,0,41.45089,38.92201,37.28591,38.17185,37.77509,745
BP04481,Dior,4,2021,5,2021-05,19,Wednesday,16,49,143,481,2,675,0,0,False,0,0,1,0,36.5894,35.67805,36.50232,35.75394,35.73323,675
BP04482,Dior,4,2021,5,2021-05,19,Wednesday,12,58,139,555,5,757,1,0,False,0,0,2,0,38.18686,36.94587,37.55886,36.87041,36.80234,757
BP04483,Dior,4,2021,5,2021-05,19,Wednesday,8,54,151,541,0,746,1,0,False,0,0,2,0,24.12604,27.23394,32.57991,29.317,30.07407,746
BP04484,Dior,4,2021,5,2021-05,19,Tuesday,20,58,525,837,5,1425,1,0,False,0,0,2,0,41.25702,39.50629,39.09128,39.15418,38.9052,1425
BP04485,Dior,4,2021,5,2021-05,19,Tuesday,16,37,579,565,2,1183,2,0,False,0,1,3,0,39.62284,37.92579,37.08789,37.56745,37.28252,1183
BP04486,Dior,4,2021,5,2021-05,19,Tuesday,12,70,987,1032,5,2094,1,0,False,0,0,2,0,42.94018,41.00407,40.02655,40.56626,40.24544,2094
BP04487,Dior,4,2021,5,2021-05,19,Tuesday,0,108,3854,2169,17,6148,2,0,False,0,0,3,0,49.57619,46.57076,44.00264,45.60766,45.00601,6148
BP04488,Dior,4,2021,5,2021-05,19,Monday,20,88,3624,2193,9,5914,2,0,False,0,1,3,0,48.09526,45.4313,43.45181,44.61703,44.07847,5914
BP04489,Dior,4,2021,5,2021-05,19,Monday,16,67,1032,1368,3,2470,1,0,False,0,0,2,0,42.34771,40.76529,40.64208,40.49024,40.24565,2470
BP04490,Dior,4,2021,5,2021-05,19,Monday,12,58,610,1183,7,1858,3,0,False,0,1,4,0,42.43543,40.56289,40.45559,40.13853,39.87065,1858
BP04491,Dior,4,2021,5,2021-05,19,Saturday,17,53,423,1013,2,1491,2,0,False,0,1,3,0,39.33199,38.2214,39.07475,38.17559,38.07282,1491
BP04492,Dior,4,2021,5,2021-05,19,Saturday,13,70,313,1007,4,1394,2,0,False,0,0,3,0,39.86653,38.68735,39.56627,38.63783,38.55806,1394
BP04493,Dior,4,2021,5,2021-05,19,Wednesday,19,102,212,1601,6,1921,2,2,False,0,0,5,2,40.14463,39.33681,41.54017,39.50031,39.56294,1921
BP04494,Dior,4,2021,5,2021-05,19,Wednesday,15,120,145,1615,19,1899,2,2,False,0,0,5,2,41.67282,40.43377,42.38465,40.4027,40.41848,1899
BP04495,Dior,4,2021,5,2021-05,19,Wednesday,12,63,131,642,1,837,0,0,False,0,0,1,0,35.58819,35.28219,37.15686,35.67694,35.80312,837
BP04496,Dior,4,2021,5,2021-05,19,Wednesday,9,105,127,806,7,1045,0,0,False,0,0,1,0,38.96914,38.02616,39.29782,38.15011,38.19058,1045
BP04497,Dior,4,2021,5,2021-05,19,Wednesday,6,61,77,638,3,779,0,0,False,0,0,1,0,36.29066,35.67442,37.61129,35.91563,36.01665,779
BP04498,Dior,4,2021,5,2021-05,19,Wednesday,0,31,67,436,2,536,3,0,False,0,0,4,0,35.0296,34.21753,35.80374,34.30815,34.33423,536
BP04499,Dior,4,2021,5,2021-05,19,Tuesday,21,63,82,686,8,839,2,0,False,0,0,3,0,38.19227,37.05172,38.46245,37.03256,37.03358,839
BP04500,Dior,4,2021,5,2021-05,19,Tuesday,18,54,67,694,1,816,3,0,False,0,0,4,0,34.35864,34.31477,37.1836,34.8276,35.04623,816
BP04501,Dior,4,2021,5,2021-05,19,Tuesday,15,33,55,423,0,511,2,0,False,0,1,3,0,22.01856,25.25816,31.37596,27.37419,28.19238,511
BP04502,Dior,4,2021,5,2021-05,19,Tuesday,12,53,52,432,5,542,4,0,False,1,0,5,0,36.21787,35.27059,36.59068,35.34651,35.38507,542
BP04503,Dior,4,2021,5,2021-05,19,Tuesday,9,32,45,427,4,508,2,0,False,0,1,3,0,35.47745,34.48062,36.09085,34.48545,34.50153,508
BP04504,Dior,4,2021,5,2021-05,19,Monday,20,45,40,456,0,541,2,0,False,1,0,3,0,21.57754,25.11673,31.73424,27.41117,28.32304,541
BP04505,Dior,4,2021,5,2021-05,19,Monday,16,39,37,487,2,565,2,0,False,0,0,3,0,34.11669,33.69689,36.1732,34.00519,34.15818,565
BP04506,Dior,4,2021,5,2021-05,19,Monday,12,53,37,435,5,530,1,0,False,0,0,2,0,35.64678,34.8415,36.55779,34.99023,35.07726,530
BP04507,Dior,4,2021,5,2021-05,19,Friday,16,44,35,453,3,535,1,0,False,0,0,2,0,34.66432,34.0863,36.2507,34.32953,34.45731,535
BP04508,Dior,4,2021,5,2021-05,19,Friday,12,27,34,307,0,368,1,0,False,0,0,2,0,20.99134,24.21588,30.26685,26.31775,27.14031,368
BP04509,Dior,4,2021,5,2021-05,19,Thursday,16,38,27,452,3,520,3,0,False,0,0,4,0,34.21575,33.6726,36.11577,33.92108,34.06446,520
BP04510,Dior,4,2021,5,2021-05,19,Thursday,12,24,22,320,3,369,1,0,False,0,1,2,0,33.61568,32.81626,34.82157,32.90566,32.97751,369
BP04511,Dior,4,2021,5,2021-05,19,Wednesday,20,46,24,426,2,498,2,0,False,0,0,3,0,33.37423,33.14391,35.81639,33.56858,33.78428,498
BP04512,Dior,4,2021,5,2021-05,19,Wednesday,17,57,26,409,7,499,2,0,False,0,0,3,0,35.66483,34.81678,36.58085,34.95527,35.05527,499
BP04513,Dior,4,2021,5,2021-05,19,Wednesday,12,38,16,364,8,426,1,0,False,0,0,2,0,35.02438,34.04825,36.00939,34.09007,34.16992,426
BP04514,Dior,4,2021,5,2021-05,19,Tuesday,10,94,25,779,21,919,3,0,False,0,1,4,0,38.2655,37.25916,39.6004,37.35217,37.47666,919
BP04515,Dior,4,2021,5,2021-05,19,Monday,16,72,41,750,12,875,3,0,False,0,0,4,0,37.84317,36.85365,38.98374,36.92544,37.0098,875
BP04516,Dior,4,2021,5,2021-05,19,Sunday,16,115,44,935,39,1133,0,0,False,0,0,1,0,40.71111,39.23569,40.87425,39.10757,39.12695,1133
BP04517,Dior,4,2021,5,2021-05,19,Saturday,19,34,25,329,3,391,1,0,False,0,0,2,0,33.89404,33.20642,35.122,33.38144,33.48284,391
BP04518,Dior,4,2021,5,2021-05,19,Saturday,17,66,24,432,5,527,1,0,False,0,0,2,0,34.98957,34.45338,36.61369,34.76078,34.93424,527
BP04519,Dior,4,2021,5,2021-05,19,Saturday,14,74,22,450,11,557,0,0,False,0,0,1,0,36.37082,35.47964,37.30023,35.62127,35.73848,557
BP04520,Dior,4,2021,5,2021-05,19,Saturday,11,58,11,554,5,628,0,0,False,0,0,1,0,33.94349,33.72894,37.16147,34.18157,34.46465,628
BP04521,Dior,4,2021,5,2021-05,19,Saturday,8,48,18,471,4,541,3,0,False,0,0,4,0,34.14305,33.72185,36.49009,34.05465,34.25612,541
BP04522,Dior,4,2021,5,2021-05,19,Saturday,4,53,15,504,6,578,2,0,False,0,1,3,0,34.64688,34.14064,36.97442,34.43996,34.64237,578
BP04523,Dior,4,2021,5,2021-05,19,Saturday,0,28,9,314,5,356,3,0,False,0,1,4,0,33.20019,32.50209,35.03764,32.66141,32.80569,356
BP04524,Dior,4,2021,4,2021-04,18,Friday,20,544,333,1620,113,2610,4,0,False,0,0,5,0,47.94291,45.83597,45.15548,45.54555,45.41309,2610
BP04525,Dior,4,2021,4,2021-04,18,Friday,16,20,10,232,0,262,2,0,False,0,0,3,0,18.93014,22.3737,29.15308,24.57264,25.48105,262
BP04526,Dior,4,2021,4,2021-04,18,Friday,12,34,13,391,1,439,1,0,False,0,0,2,0,31.29297,31.44555,34.93737,32.0384,32.34465,439
BP04527,Dior,4,2021,4,2021-04,18,Thursday,20,69,15,621,7,712,1,0,False,0,1,2,0,35.1054,34.72124,37.87123,35.10178,35.34904,712
BP04528,Dior,4,2021,4,2021-04,18,Thursday,16,72,14,577,8,671,3,0,False,0,0,4,0,35.21795,34.7705,37.75145,35.12627,35.36357,671
BP04529,Dior,4,2021,4,2021-04,18,Thursday,12,30,14,311,3,358,1,0,False,0,0,2,0,32.95912,32.40871,34.80795,32.64554,32.79771,358
BP04530,Dior,4,2021,4,2021-04,18,Wednesday,20,54,19,661,2,736,2,0,False,0,0,3,0,33.30256,33.41306,37.20158,34.01241,34.33382,736
BP04531,Dior,4,2021,4,2021-04,18,Wednesday,16,65,9,613,11,698,3,0,False,0,0,4,0,35.21489,34.70516,38.02051,35.02047,35.26686,698
BP04532,Dior,4,2021,4,2021-04,18,Wednesday,12,42,9,356,1,408,3,0,False,0,0,4,0,30.7585,31.09459,34.74799,31.80311,32.16831,408
BP04533,Dior,4,2021,4,2021-04,18,Wednesday,8,74,11,687,7,779,3,0,False,0,0,4,0,34.73101,34.53175,38.18654,35.01041,35.31746,779
BP04534,Dior,4,2021,4,2021-04,18,Wednesday,4,61,12,664,4,741,3,0,False,0,0,4,0,33.79551,33.77182,37.62374,34.31895,34.64487,741
BP04535,Dior,4,2021,4,2021-04,18,Wednesday,0,66,18,708,5,797,4,0,False,0,0,5,0,34.83826,34.61241,38.06261,35.06255,35.33451,797
BP04536,Dior,4,2021,4,2021-04,18,Tuesday,20,39,8,305,2,354,3,0,False,0,0,4,0,31.54744,31.50193,34.6113,32.01806,32.30602,354
BP04537,Dior,4,2021,4,2021-04,18,Tuesday,17,46,6,413,4,469,1,3,False,1,0,5,3,32.50784,32.39038,35.93505,32.88003,33.18845,469
BP04538,Dior,4,2021,4,2021-04,18,Tuesday,14,21,9,217,0,247,1,3,False,1,1,5,3,18.75642,22.23112,28.98683,24.45201,25.37088,247
BP04539,Dior,4,2021,4,2021-04,18,Tuesday,11,18,8,249,1,276,1,1,False,0,1,3,1,30.24789,30.12512,33.24189,30.53869,30.77215,276
BP04540,Dior,4,2021,4,2021-04,18,Tuesday,8,16,3,227,2,248,2,3,False,0,1,6,3,29.96851,29.74139,33.17043,30.10035,30.35123,248
BP04541,Dior,4,2021,4,2021-04,18,Monday,19,65,6,426,0,497,2,1,False,1,1,4,1,18.79004,23.15599,31.50712,25.91115,27.09738,497
BP04542,Dior,4,2021,4,2021-04,18,Monday,15,38,11,513,7,569,3,2,False,0,0,6,2,34.42625,33.79673,36.87675,34.00419,34.18577,569
BP04543,Dior,4,2021,4,2021-04,18,Monday,11,33,12,487,4,536,2,1,False,0,0,4,1,33.49379,33.06315,36.30536,33.35747,33.56449,536
BP04544,Dior,4,2021,4,2021-04,18,Monday,7,36,12,495,4,547,2,2,False,0,0,5,2,33.51945,33.13364,36.40586,33.45788,33.67787,547
BP04545,Dior,4,2021,4,2021-04,18,Friday,16,82,33,519,10,644,0,0,False,0,0,1,0,36.93385,36.05211,37.78714,36.20254,36.30935,644
BP04546,Dior,4,2021,4,2021-04,18,Friday,14,87,17,547,12,663,0,0,False,0,0,1,0,36.29595,35.60469,38.01105,35.85879,36.04505,663
BP04547,Dior,4,2021,4,2021-04,18,Thursday,18,335,116,1163,121,1735,0,0,False,0,0,1,0,45.62956,43.54272,43.50122,43.21967,43.12446,1735
BP04548,Dior,4,2021,4,2021-04,18,Thursday,0,20,10,226,3,259,1,1,False,0,0,3,1,32.23237,31.50837,33.65253,31.63275,31.73953,259
BP04549,Dior,4,2021,4,2021-04,18,Wednesday,20,22,8,277,3,310,1,1,False,0,1,3,1,32.04868,31.51462,34.23326,31.73805,31.90477,310
BP04550,Dior,4,2021,4,2021-04,18,Wednesday,16,44,5,360,1,410,2,0,False,0,0,3,0,29.98813,30.53977,34.73596,31.36289,31.8005,410
BP04551,Dior,4,2021,4,2021-04,18,Wednesday,12,78,5,708,3,794,2,0,False,0,0,3,0,32.2052,32.76715,37.7056,33.63363,34.12949,794
BP04552,Dior,4,2021,4,2021-04,18,Wednesday,8,82,8,645,10,745,4,0,False,0,0,5,0,34.94531,34.66613,38.25059,35.11905,35.4286,745
BP04553,Dior,4,2021,4,2021-04,18,Tuesday,16,22,6,217,3,248,2,1,False,0,1,4,1,31.53265,31.00138,33.53266,31.23379,31.40488,248
BP04554,Dior,4,2021,4,2021-04,18,Tuesday,12,37,5,343,3,388,2,1,False,0,1,4,1,31.63692,31.55861,35.07874,32.05296,32.36012,388
BP04555,Dior,4,2021,4,2021-04,18,Sunday,20,48,5,495,5,553,1,4,False,0,0,6,4,32.77319,32.68336,36.60613,33.18697,33.51931,553
BP04556,Dior,4,2021,4,2021-04,18,Sunday,17,44,12,316,6,378,1,2,False,0,0,4,2,34.02121,33.32413,35.47659,33.52407,33.67288,378
BP04557,Dior,4,2021,4,2021-04,18,Sunday,12,30,6,335,2,373,0,2,False,0,0,3,2,31.16438,31.13317,34.68284,31.63133,31.92921,373
BP04558,Dior,4,2021,4,2021-04,18,Sunday,0,65,16,681,10,772,3,0,False,0,1,4,0,35.91953,35.31162,38.35666,35.57179,35.77424,772
BP04559,Dior,4,2021,4,2021-04,18,Saturday,20,100,11,689,21,821,3,0,False,0,0,4,0,36.97477,36.24462,39.1456,36.49006,36.70928,821
BP04560,Dior,4,2021,4,2021-04,18,Saturday,16,71,7,744,1,823,3,0,False,0,1,4,0,30.95014,31.91405,37.25279,32.96795,33.52302,823
BP04561,Dior,4,2021,4,2021-04,18,Saturday,12,50,5,408,2,465,1,4,False,0,0,6,4,31.13394,31.46507,35.53656,32.18739,32.59367,465
BP04562,Dior,4,2021,4,2021-04,18,Saturday,8,61,9,644,7,721,1,1,False,0,1,3,1,34.37125,34.12072,37.83533,34.55738,34.85304,721
BP04563,Dior,4,2021,4,2021-04,18,Friday,15,37,8,448,3,496,3,0,False,0,1,4,0,32.41128,32.28718,35.90773,32.74924,33.03676,496
BP04564,Dior,4,2021,4,2021-04,18,Friday,14,42,3,448,6,499,1,0,False,0,0,2,0,32.37969,32.24118,36.28207,32.713,33.0489,499
BP04565,Dior,4,2021,4,2021-04,18,Friday,12,39,5,449,7,500,1,0,False,0,0,2,0,33.28675,32.87338,36.39919,33.19875,33.45566,500
BP04566,Dior,4,2021,4,2021-04,18,Friday,10,47,7,304,2,360,1,0,False,0,0,2,0,31.40045,31.48171,34.7002,32.07951,32.40621,360
BP04567,Dior,4,2021,4,2021-04,18,Friday,7,63,11,425,10,509,1,0,False,0,0,2,0,35.09084,34.40692,36.86916,34.64118,34.82575,509
BP04568,Dior,4,2021,4,2021-04,18,Friday,4,93,11,812,15,931,1,0,False,0,0,2,0,36.36055,35.88268,39.37046,36.24143,36.51356,931
BP04569,Dior,4,2021,4,2021-04,18,Thursday,23,83,13,766,4,866,3,0,False,0,0,4,0,34.06087,34.21798,38.28113,34.88182,35.25908,866
BP04570,Dior,4,2021,4,2021-04,18,Thursday,21,52,14,365,13,444,2,0,False,0,0,3,0,35.83077,34.75166,36.51616,34.77285,34.85365,444
BP04571,Dior,4,2021,4,2021-04,18,Thursday,17,62,9,462,3,536,2,0,False,0,1,3,0,32.69118,32.77656,36.33538,33.39119,33.73679,536
BP04572,Dior,4,2021,4,2021-04,18,Thursday,13,48,4,581,6,639,3,0,False,0,0,4,0,32.9111,32.85334,37.17342,33.36966,33.72583,639
BP04573,Dior,4,2021,4,2021-04,18,Thursday,9,19,6,260,0,285,1,0,False,0,0,2,0,18.28697,21.92015,29.37069,24.20904,25.18188,285
BP04574,Dior,4,2021,4,2021-04,18,Thursday,4,78,13,793,5,889,2,0,False,0,0,3,0,34.45979,34.4795,38.4828,35.06754,35.41721,889
BP04575,Dior,4,2021,4,2021-04,18,Wednesday,23,38,6,509,2,555,3,0,False,0,0,4,0,31.4462,31.6844,36.04027,32.32746,32.7055,555
BP04576,Dior,4,2021,4,2021-04,18,Wednesday,19,45,5,403,4,457,1,0,False,1,1,2,0,32.25218,32.17253,35.82833,32.6805,33.00277,457
BP04577,Dior,4,2021,4,2021-04,18,Wednesday,15,53,4,484,4,545,2,0,False,0,0,3,0,32.10561,32.24289,36.44143,32.87092,33.26048,545
BP04578,Dior,4,2021,4,2021-04,18,Wednesday,11,62,8,516,3,589,2,0,False,0,0,3,0,32.59332,32.76268,36.64857,33.41679,33.78943,589
BP04579,Dior,4,2021,4,2021-04,18,Wednesday,7,56,10,409,4,479,1,0,False,0,1,2,0,33.23575,33.03686,36.09462,33.50254,33.77822,479
BP04580,Dior,4,2021,4,2021-04,18,Wednesday,3,46,6,418,1,471,1,0,False,0,0,2,0,30.31848,30.89156,35.2163,31.72473,32.16634,471
BP04581,Dior,4,2021,4,2021-04,18,Tuesday,23,53,7,531,4,595,2,1,False,0,0,4,1,32.88569,32.88487,36.78493,33.43873,33.77962,595
BP04582,Dior,4,2021,4,2021-04,18,Tuesday,18,90,27,373,20,510,1,0,False,0,0,2,0,37.84172,36.51464,37.33258,36.46306,36.48558,510
BP04583,Dior,4,2021,4,2021-04,18,Tuesday,13,44,7,331,6,388,1,0,False,0,0,2,0,33.29786,32.79994,35.53816,33.10085,33.31713,388
BP04584,Dior,4,2021,4,2021-04,18,Tuesday,9,101,8,1015,12,1136,2,0,False,0,1,3,0,35.62643,35.53471,39.94782,36.0897,36.46697,1136
BP04585,Dior,4,2021,4,2021-04,18,Tuesday,5,95,9,812,9,925,1,0,False,0,0,2,0,35.07612,34.99156,39.01318,35.54951,35.90842,925
BP04586,Dior,4,2021,4,2021-04,18,Tuesday,1,61,12,611,10,694,2,0,False,1,0,3,0,35.42069,34.83913,37.94337,35.11081,35.32566,694
BP04587,Dior,4,2021,4,2021-04,18,Monday,21,54,7,449,4,514,2,0,False,0,1,3,0,32.79195,32.73191,36.29878,33.26263,33.58535,514
BP04588,Dior,4,2021,4,2021-04,18,Monday,16,43,8,332,4,387,1,0,False,0,0,2,0,32.75834,32.43148,35.30293,32.81458,33.05629,387
BP04589,Dior,4,2021,4,2021-04,18,Monday,12,41,3,294,4,342,1,0,False,0,0,2,0,31.42172,31.33215,34.81594,31.83702,32.16285,342
BP04590,Dior,4,2021,4,2021-04,18,Monday,11,34,2,251,4,291,1,0,False,0,0,2,0,30.82349,30.70702,34.22232,31.18689,31.51038,291
