brand,brand_id,year,month,year_month,month_index,post_count,retweet_count_sum,retweet_count_mean,retweet_count_median,reply_count_sum,reply_count_mean,reply_count_median,like_count_sum,like_count_mean,like_count_median,quote_count_sum,quote_count_mean,quote_count_median,engagement_total_sum,engagement_total_mean,engagement_total_median,hashtag_count_sum,hashtag_count_mean,mention_count_sum,mention_count_mean,Entertainment_sum,Trendiness_sum,Interaction_sum,Customization_sum,entropy_ce_score_sum,entropy_ce_score_mean,entropy_ce_score_median,critic_ce_score_sum,critic_ce_score_mean,critic_ce_score_median,cilos_score_mean,idocriw_score_mean,merec_score_mean,additive_engagement_score_mean
Dior,4,2021,4,2021-04,18,95,5906,62.16842105263158,48.0,1293,13.610526315789473,8.0,48193,507.29473684210524,484.0,744,7.831578947368421,4.0,56136,590.9052631578948,536.0,180,1.894736842105263,37,0.3894736842105263,5,25,312,37,3104.84159,32.68254305263158,32.87114,3105.46112,32.68906442105263,32.76715,36.30345347368421,33.24697368421053,33.57214494736842,590.9052631578948
Dior,4,2021,5,2021-05,19,83,34575,416.56626506024094,53.0,17339,208.90361445783134,26.0,118133,1423.289156626506,458.0,1537,18.518072289156628,4.0,171584,2067.277108433735,565.0,163,1.963855421686747,19,0.2289156626506024,2,17,265,19,2914.72818,35.11720698795181,34.66432,2902.86556,34.97428385542169,34.14064,37.747066024096384,35.47691,35.7141743373494,2067.277108433735
Dior,4,2021,6,2021-06,20,154,99893,648.6558441558442,51.0,7523,48.85064935064935,4.0,240432,1561.2467532467533,433.5,5908,38.36363636363637,4.0,353756,2297.116883116883,506.5,300,1.948051948051948,63,0.4090909090909091,5,35,517,63,4970.93461,32.27879616883117,32.008805,5047.53946,32.77623025974026,31.84905,37.22323811688312,33.62629149350649,34.10026785714285,2297.116883116883
Dior,4,2021,7,2021-07,21,168,9927,59.089285714285715,43.5,1051,6.255952380952381,3.0,83950,499.70238095238096,428.0,1124,6.690476190476191,3.0,96052,571.7380952380952,490.5,324,1.9285714285714286,71,0.4226190476190476,7,29,563,71,5097.14934,30.340174642857143,31.203065000000002,5183.61646,30.854859880952382,31.37493,35.65601148809524,31.66710821428571,32.1475169047619,571.7380952380952
Dior,4,2021,8,2021-08,22,69,7179,104.04347826086956,54.0,1294,18.753623188405797,5.0,44288,641.8550724637681,420.0,939,13.608695652173912,3.0,53700,778.2608695652174,485.0,123,1.7826086956521738,14,0.2028985507246377,3,14,206,14,2157.16931,31.263323333333336,32.11041,2196.80079,31.837692608695647,32.46746,36.31334434782608,32.70402942028986,33.177004492753625,778.2608695652174
Dior,4,2021,9,2021-09,23,130,65763,505.8692307692308,59.0,8298,63.83076923076923,5.0,201226,1547.8923076923077,512.5,7236,55.66153846153846,4.0,282523,2173.253846153846,570.5,260,2.0,63,0.4846153846153846,18,33,453,63,4223.79982,32.49076784615385,32.719170000000005,4278.78709,32.91374684615384,32.555225,37.29451392307692,33.72323638461538,34.180522153846155,2173.253846153846
Dior,4,2021,10,2021-10,24,76,74264,977.1578947368421,65.5,3959,52.0921052631579,6.0,183895,2419.6710526315787,572.5,2872,37.78947368421053,4.0,264990,3486.7105263157896,643.5,121,1.5921052631578947,31,0.40789473684210525,9,24,228,31,2506.93248,32.98595368421053,32.634905,2551.66314,33.574515,32.82526,37.99644697368421,34.5141497368421,35.02979092105263,3486.7105263157896
Dior,4,2021,11,2021-11,25,95,57936,609.8526315789474,52.0,2507,26.389473684210525,5.0,131154,1380.5684210526315,409.0,2229,23.46315789473684,2.0,193826,2040.2736842105264,470.0,194,2.042105263157895,48,0.5052631578947369,5,28,337,48,2800.42654,29.478174105263157,31.04241,2880.13903,30.31725294736842,31.33314,34.35871442105263,31.34612157894737,31.86964410526316,2040.2736842105264
Dior,4,2021,12,2021-12,26,126,111527,885.1349206349206,42.5,7778,61.73015873015873,4.0,230149,1826.579365079365,340.0,8138,64.58730158730158,3.0,357592,2838.031746031746,390.0,207,1.6428571428571428,85,0.6746031746031746,9,35,418,85,3729.59869,29.599989603174603,31.167695000000002,3815.68459,30.28321103174603,31.02098,33.95058047619048,31.237413730158732,31.726551746031745,2838.031746031746
Dior,4,2022,1,2022-01,27,135,14383,106.54074074074074,58.0,1076,7.970370370370371,4.0,77989,577.6962962962963,430.0,1226,9.08148148148148,4.0,94674,701.2888888888889,504.0,214,1.5851851851851853,34,0.2518518518518518,6,27,383,34,3960.56608,29.33752651851852,32.00148,4032.80776,29.872650074074077,32.09054,33.71512259259259,30.740104444444444,31.22240837037037,701.2888888888889
Dior,4,2022,2,2022-02,28,40,2910,72.75,53.0,509,12.725,9.5,19214,480.35,396.5,327,8.175,4.5,22960,574.0,455.5,53,1.325,8,0.2,0,9,101,8,1322.54498,33.063624499999996,33.639664999999994,1314.25234,32.8563085,33.103570000000005,35.71920075,33.331959999999995,33.6124125,574.0
Dior,4,2022,3,2022-03,29,134,77418,577.7462686567164,54.5,4828,36.02985074626866,5.0,248113,1851.589552238806,424.5,4147,30.94776119402985,5.0,334506,2496.313432835821,491.5,262,1.955223880597015,57,0.4253731343283582,4,54,453,57,4136.52243,30.869570373134327,32.403115,4220.94475,31.49958768656716,32.293000000000006,35.86997149253731,32.4243602238806,32.93474313432836,2496.313432835821
Dior,4,2022,4,2022-04,30,104,73245,704.2788461538462,61.5,4135,39.75961538461539,5.0,211821,2036.7403846153845,342.5,2958,28.442307692307693,3.0,292159,2809.221153846154,423.5,107,1.0288461538461537,46,0.4423076923076923,5,30,257,46,3060.2644999999998,29.42562019230769,31.602455,3164.08128,30.42385846153846,31.671315,34.67763,31.561123653846153,32.142978846153845,2809.221153846154
Dior,4,2022,5,2022-05,31,164,59725,364.1768292682927,41.0,4261,25.98170731707317,5.0,174620,1064.7560975609756,312.5,2941,17.932926829268293,3.0,241547,1472.8475609756097,379.0,245,1.4939024390243902,85,0.5182926829268293,21,40,494,85,4844.75975,29.541217987804878,31.564205,4948.81273,30.175687378048778,31.493949999999998,34.11504457317073,31.06349042682927,31.5221575,1472.8475609756097
Dior,4,2022,6,2022-06,32,175,31242,178.5257142857143,46.0,3074,17.565714285714286,5.0,164806,941.7485714285714,304.0,4282,24.46857142857143,3.0,203404,1162.3085714285714,367.0,190,1.0857142857142856,66,0.37714285714285717,10,41,431,66,5101.2104,29.149773714285715,31.23267,5202.43099,29.728177085714286,31.54334,33.39743582857143,30.59066565714286,31.03660514285714,1162.3085714285714
Dior,4,2022,7,2022-07,33,112,10832,96.71428571428571,77.0,24398,217.83928571428572,39.5,43934,392.26785714285717,318.5,713,6.366071428571429,3.0,79877,713.1875,526.0,123,1.0982142857142858,40,0.35714285714285715,5,19,275,40,3632.21514,32.43049232142857,34.23062,3602.93809,32.16909008928572,34.000085,32.99639910714286,32.629557053571425,32.787845982142855,713.1875
Dior,4,2022,8,2022-08,34,37,2587,69.91891891891892,64.0,5701,154.0810810810811,144.0,12885,348.2432432432432,301.0,137,3.7027027027027026,3.0,21310,575.9459459459459,498.0,30,0.8108108108108109,12,0.32432432432432434,0,13,79,12,1269.18953,34.302419729729735,37.20747,1240.00507,33.51365054054054,36.01316,33.341448108108104,33.69986081081081,33.71121135135135,575.9459459459459
Gucci,5,2019,6,2019-06,0,43,16765,389.8837209302326,25.0,913,21.232558139534884,2.0,32655,759.4186046511628,293.0,503,11.69767441860465,2.0,50836,1182.2325581395348,323.0,133,3.0930232558139537,27,0.627906976744186,9,6,203,27,1143.51805,26.593443023255812,29.34044,1198.8583899999999,27.880427674418602,29.73075,33.65967744186046,29.052574418604653,29.683968837209303,1182.2325581395348
Gucci,5,2019,7,2019-07,0,117,5293,45.23931623931624,37.0,386,3.299145299145299,2.0,45812,391.55555555555554,363.0,393,3.358974358974359,2.0,51884,443.45299145299145,406.0,344,2.9401709401709404,84,0.717948717948718,12,21,545,84,3340.3742,28.55020683760684,29.85167,3440.41495,29.40525598290598,30.24881,34.54155247863248,30.372497264957264,30.910977435897433,443.45299145299145
Gucci,5,2019,8,2019-08,0,65,26341,405.24615384615385,40.0,2965,45.61538461538461,3.0,143521,2208.0153846153844,377.0,1458,22.43076923076923,3.0,174285,2681.3076923076924,421.0,194,2.9846153846153847,18,0.27692307692307694,9,19,277,18,1910.69889,29.395367538461535,30.45029,1972.458,30.345507692307695,30.88572,35.67135353846154,31.389078923076923,31.964974307692305,2681.3076923076924
Gucci,5,2019,9,2019-09,0,117,61698,527.3333333333334,45.0,3683,31.478632478632477,3.0,125053,1068.8290598290598,328.0,3153,26.94871794871795,4.0,193587,1654.5897435897436,388.0,433,3.700854700854701,80,0.6837606837606838,4,42,630,80,3647.95771,31.179125726495727,31.3298,3688.83842,31.528533504273504,31.34599,35.89421786324786,32.28561034188034,32.74190478632478,1654.5897435897436
Gucci,5,2019,10,2019-10,0,114,15110,132.5438596491228,29.5,768,6.7368421052631575,3.0,74715,655.3947368421053,270.0,1174,10.298245614035087,2.0,91767,804.9736842105264,306.5,356,3.1228070175438596,75,0.6578947368421053,11,17,545,75,3223.15769,28.273313070175437,29.96935,3330.99911,29.21929043859649,30.015805,34.314847017543855,30.24168,30.798639210526318,804.9736842105264
Gucci,5,2019,11,2019-11,1,92,9816,106.69565217391305,35.5,465,5.054347826086956,2.0,59086,642.2391304347826,292.5,536,5.826086956521739,2.0,69903,759.8152173913044,325.0,295,3.2065217391304346,85,0.9239130434782609,19,15,472,85,2585.39261,28.10209358695652,30.111915,2678.45756,29.11366913043478,30.316065000000002,34.34966423913043,30.17461315217391,30.754955326086957,759.8152173913044
Gucci,5,2019,12,2019-12,2,71,98682,1389.887323943662,43.0,2476,34.87323943661972,4.0,180974,2548.9295774647885,307.0,1913,26.943661971830984,2.0,284045,4000.6338028169016,356.0,236,3.323943661971831,74,1.0422535211267605,19,15,381,74,2120.0263800000002,29.859526478873242,30.25338,2216.93981,31.22450436619718,30.5467,36.4973123943662,32.54474957746479,33.21323253521127,4000.6338028169016
Gucci,5,2020,1,2020-01,3,144,35234,244.68055555555554,40.0,1939,13.465277777777779,4.0,95880,665.8333333333334,334.0,2417,16.78472222222222,5.0,135470,940.7638888888889,388.5,591,4.104166666666667,117,0.8125,6,44,852,117,4399.33764,30.550955833333333,31.689245,4461.38262,30.981823750000004,31.69746,35.35757006944445,31.76719520833333,32.22590736111111,940.7638888888889
Gucci,5,2020,2,2020-02,4,147,20950,142.51700680272108,39.0,1102,7.496598639455782,3.0,119300,811.5646258503401,312.0,1673,11.380952380952381,3.0,143025,972.9591836734694,351.0,659,4.482993197278912,130,0.8843537414965986,9,41,936,130,4304.40761,29.28168442176871,30.49226,4426.47725,30.11209013605442,30.48531,35.12683231292517,31.08878537414966,31.629366258503403,972.9591836734694
Gucci,5,2020,3,2020-03,5,72,57871,803.7638888888889,42.5,2728,37.888888888888886,4.0,122452,1700.7222222222222,282.0,1969,27.34722222222222,2.5,185020,2569.722222222222,342.5,263,3.6527777777777777,68,0.9444444444444444,6,11,403,68,2188.65549,30.397992916666666,30.61194,2247.19484,31.211039444444445,30.885244999999998,35.625404027777776,32.219980416666665,32.74459291666667,2569.722222222222
Gucci,5,2020,4,2020-04,6,62,42172,680.1935483870968,45.0,1795,28.951612903225808,2.5,107436,1732.8387096774193,306.0,1405,22.661290322580644,2.5,152808,2464.6451612903224,367.5,173,2.7903225806451615,37,0.5967741935483871,4,5,272,37,1785.29189,28.795030483870967,30.214285,1842.25952,29.713863225806453,30.46387,34.875905,30.75279870967742,31.337920806451613,2464.6451612903224
Gucci,5,2020,5,2020-05,7,84,14354,170.88095238095238,37.0,934,11.119047619047619,3.0,69353,825.6309523809524,292.5,1427,16.988095238095237,3.0,86068,1024.6190476190477,336.0,231,2.75,56,0.6666666666666666,1,12,371,56,2435.66234,28.995980238095235,30.53038,2499.32769,29.753901071428572,30.555030000000002,34.636270714285715,30.692045595238092,31.221060238095237,1024.6190476190477
Gucci,5,2020,6,2020-06,8,60,2985,49.75,29.5,280,4.666666666666667,3.0,16979,282.98333333333335,247.0,242,4.033333333333333,2.0,20486,341.43333333333334,285.5,140,2.3333333333333335,79,1.3166666666666667,2,11,279,79,1546.54316,25.77571933333333,29.89839,1617.60203,26.960033833333334,30.04451,31.602276833333335,28.09380666666667,28.667514333333333,341.43333333333334
Gucci,5,2020,7,2020-07,9,98,8886,90.6734693877551,36.0,757,7.724489795918367,3.0,72988,744.7755102040817,312.0,964,9.83673469387755,3.0,83595,853.0102040816327,371.5,303,3.0918367346938775,25,0.25510204081632654,1,16,426,25,2896.91795,29.56038724489796,30.630305,2955.33909,30.156521326530612,30.903154999999998,35.17090795918367,31.007609285714288,31.519222755102042,853.0102040816327
Gucci,5,2020,8,2020-08,10,42,3596,85.61904761904762,36.0,514,12.238095238095237,4.0,21717,517.0714285714286,392.5,517,12.30952380952381,3.5,26344,627.2380952380952,438.0,148,3.5238095238095237,33,0.7857142857142857,0,9,223,33,1341.09722,31.930886190476194,31.089930000000003,1343.1479199999999,31.97971238095238,31.097720000000002,35.96903857142858,32.55603285714286,32.91987880952381,627.2380952380952
Gucci,5,2020,9,2020-09,11,72,15264,212.0,43.5,1780,24.72222222222222,4.0,77071,1070.4305555555557,355.0,2605,36.18055555555556,4.0,96720,1343.3333333333333,405.5,274,3.8055555555555554,59,0.8194444444444444,7,16,405,59,2280.61248,31.67517333333333,31.52109,2296.39304,31.894347777777778,31.39239,35.854015555555556,32.58178152777778,32.98786555555555,1343.3333333333333
Gucci,5,2020,10,2020-10,12,84,24303,289.32142857142856,34.5,1644,19.571428571428573,4.0,105114,1251.357142857143,404.0,2931,34.892857142857146,4.0,133992,1595.142857142857,441.0,302,3.5952380952380953,85,1.0119047619047619,10,17,471,85,2543.73874,30.282604047619046,31.339135,2587.03154,30.797994523809525,31.36896,35.498535238095236,31.61131047619048,32.086485952380954,1595.142857142857
Gucci,5,2020,11,2020-11,13,124,23403,188.73387096774192,24.0,3572,28.806451612903224,4.0,181457,1463.3629032258063,372.0,10233,82.5241935483871,3.0,218665,1763.4274193548388,400.0,470,3.7903225806451615,53,0.4274193548387097,26,18,647,53,3872.35828,31.22869580645161,31.06532,3901.55623,31.46416314516129,30.81895,36.16509370967742,32.107945,32.51612475806452,1763.4274193548388
Gucci,5,2020,12,2020-12,14,72,6174,85.75,22.5,1064,14.777777777777779,4.0,64953,902.125,296.0,1897,26.34722222222222,2.0,74088,1029.0,328.0,173,2.4027777777777777,25,0.3472222222222222,11,5,270,25,2152.62824,29.897614444444443,30.07243,2177.72579,30.24619152777778,30.05614,34.57009722222222,30.932749166666667,31.32858152777778,1029.0
Gucci,5,2021,1,2021-01,15,56,13683,244.33928571428572,51.5,856,15.285714285714286,7.0,103572,1849.5,494.0,1347,24.053571428571427,5.0,119458,2133.1785714285716,557.0,158,2.8214285714285716,46,0.8214285714285714,0,7,260,46,1873.16263,33.44933267857143,33.15544,1872.87664,33.444225714285714,33.16914,37.27196714285714,34.01613446428571,34.364925535714285,2133.1785714285716
Gucci,5,2021,2,2021-02,16,47,90964,1935.404255319149,45.0,4008,85.27659574468085,9.0,170034,3617.744680851064,480.0,4741,100.87234042553192,4.0,269747,5739.297872340426,534.0,175,3.723404255319149,32,0.6808510638297872,4,13,254,32,1635.79807,34.80421425531915,32.98337,1639.70638,34.88736978723404,32.89341,38.71536702127659,35.53729106382979,35.906856382978724,5739.297872340426
Gucci,5,2021,3,2021-03,17,65,71213,1095.5846153846153,38.0,3912,60.184615384615384,5.0,299985,4615.153846153846,410.0,11658,179.35384615384615,3.0,386768,5950.276923076923,444.0,241,3.707692307692308,73,1.123076923076923,11,22,379,73,2125.27108,32.69647815384615,31.68987,2163.766,33.288707692307696,31.77806,38.16029153846154,34.171657999999994,34.65784646153846,5950.276923076923
Gucci,5,2021,4,2021-04,18,101,48744,482.61386138613864,59.0,6631,65.65346534653466,7.0,338932,3355.762376237624,717.0,8735,86.48514851485149,7.0,403042,3990.5148514851485,795.0,318,3.1485148514851486,96,0.9504950495049505,16,25,515,96,3569.92778,35.34581960396039,34.19335,3564.75855,35.29463910891089,34.05726,39.79604386138614,35.85244920792079,36.223500693069305,3990.5148514851485
Gucci,5,2021,5,2021-05,19,62,21663,349.4032258064516,50.5,1494,24.096774193548388,7.0,116501,1879.0483870967741,742.0,1565,25.241935483870968,3.5,141223,2277.7903225806454,805.0,200,3.225806451612903,35,0.5645161290322581,4,20,297,35,2027.89098,32.70791903225806,32.766625,2063.22311,33.27779209677419,32.8778,38.3822135483871,34.12549403225807,34.59922016129032,2277.7903225806454
Gucci,5,2021,6,2021-06,20,79,26265,332.46835443037975,47.0,1921,24.31645569620253,5.0,157394,1992.3291139240507,614.0,2544,32.20253164556962,5.0,188124,2381.3164556962024,682.0,250,3.1645569620253164,47,0.5949367088607594,8,29,376,47,2625.55453,33.23486746835443,32.81545,2649.62296,33.53953113924051,32.67761,38.191565316455694,34.274504936708865,34.71342341772152,2381.3164556962024
Gucci,5,2021,7,2021-07,21,78,20190,258.84615384615387,55.5,1466,18.794871794871796,6.0,110484,1416.4615384615386,686.0,2596,33.282051282051285,4.0,134736,1727.3846153846155,746.0,265,3.3974358974358974,80,1.0256410256410255,2,24,423,80,2639.91286,33.845036666666665,32.63184,2665.4703799999997,34.17269717948717,32.811189999999996,39.007034230769236,34.9250558974359,35.374482564102564,1727.3846153846155
Gucci,5,2021,8,2021-08,22,51,7647,149.94117647058823,62.0,790,15.490196078431373,8.0,64925,1273.0392156862745,682.0,799,15.666666666666666,6.0,74161,1454.137254901961,762.0,107,2.0980392156862746,22,0.43137254901960786,0,14,180,22,1653.65895,32.424685294117644,33.08398,1679.1647,32.92479803921569,33.0431,37.676884117647056,33.76254,34.2401774509804,1454.137254901961
Gucci,5,2021,9,2021-09,23,83,9985,120.3012048192771,49.0,723,8.710843373493976,6.0,80205,966.3253012048193,573.0,1353,16.301204819277107,4.0,92266,1111.6385542168675,628.0,288,3.4698795180722892,75,0.9036144578313253,9,28,446,75,2611.30827,31.461545421686747,32.63537,2641.41952,31.82433156626506,32.58462,36.49781831325301,32.54652951807229,32.97345108433735,1111.6385542168675
Gucci,5,2021,10,2021-10,24,86,41714,485.04651162790697,52.0,4727,54.96511627906977,5.0,142170,1653.139534883721,581.0,4711,54.77906976744186,4.0,193322,2247.9302325581393,641.0,223,2.5930232558139537,40,0.46511627906976744,5,18,349,40,2809.73717,32.67136244186047,32.784639999999996,2842.70425,33.054700581395345,32.79014,37.52589627906977,33.8336073255814,34.27952348837209,2247.9302325581393
Gucci,5,2021,11,2021-11,25,115,68486,595.5304347826087,60.0,3496,30.4,7.0,203463,1769.2434782608696,586.0,5687,49.45217391304348,7.0,281132,2444.6260869565217,679.0,349,3.034782608695652,148,1.2869565217391303,2,29,612,148,3854.42141,33.516707913043476,33.52915,3862.97,33.591043478260865,33.45423,37.662082434782604,34.21919408695652,34.607568173913045,2444.6260869565217
Gucci,5,2021,12,2021-12,26,60,17475,291.25,65.0,2001,33.35,10.0,66865,1114.4166666666667,629.5,1746,29.1,7.0,88087,1468.1166666666666,715.5,160,2.6666666666666665,26,0.43333333333333335,1,15,246,26,2075.91753,34.598625500000004,34.343509999999995,2068.96198,34.48269966666667,34.182945000000004,38.251864,35.01024133333333,35.34092333333333,1468.1166666666666
Gucci,5,2022,1,2022-01,27,75,32430,432.4,68.0,3078,41.04,12.0,103608,1381.44,621.0,2207,29.426666666666666,6.0,141323,1884.3066666666666,723.0,224,2.986666666666667,31,0.41333333333333333,2,19,330,31,2601.20708,34.68276106666667,34.08208,2606.91586,34.75887813333333,34.22816,38.37275293333334,35.40949786666667,35.770423199999996,1884.3066666666666
Gucci,5,2022,2,2022-02,28,100,24810,248.1,59.5,3366,33.66,7.0,90068,900.68,516.5,2243,22.43,6.0,120487,1204.87,601.5,308,3.08,69,0.69,10,30,477,69,3203.26387,32.0326387,33.745615,3219.78776,32.1978776,33.503885,35.5847422,32.8637084,33.2261755,1204.87
Gucci,5,2022,3,2022-03,29,93,24954,268.3225806451613,50.0,2182,23.462365591397848,9.0,89665,964.1397849462365,423.0,1886,20.27956989247312,5.0,118687,1276.2043010752689,514.0,315,3.3870967741935485,107,1.1505376344086022,7,17,515,107,3094.51899,33.27439774193549,33.11527,3082.35924,33.14364774193549,32.80832,36.463641290322585,33.64917548387097,33.9534152688172,1276.2043010752689
Gucci,5,2022,4,2022-04,30,66,13564,205.5151515151515,58.0,1092,16.545454545454547,8.5,96387,1460.409090909091,436.0,880,13.333333333333334,5.0,111923,1695.8030303030303,509.0,215,3.257575757575758,51,0.7727272727272727,2,12,332,51,2258.93603,34.22630348484848,33.2883,2254.21226,34.154731212121206,32.89976,37.85310272727273,34.71043454545455,35.052021363636364,1695.8030303030303
Gucci,5,2022,5,2022-05,31,135,14682,108.75555555555556,51.0,2855,21.14814814814815,10.0,96528,715.0222222222222,419.0,2189,16.214814814814815,5.0,116254,861.1407407407407,482.0,472,3.4962962962962965,115,0.8518518518518519,10,51,722,115,4465.12951,33.0750334074074,33.41064,4460.60377,33.0415094074074,33.21529,36.556716074074075,33.5927682962963,33.91691874074074,861.1407407407407
Gucci,5,2022,6,2022-06,32,105,21651,206.2,48.0,1936,18.438095238095237,9.0,105695,1006.6190476190476,329.0,1790,17.047619047619047,3.0,131072,1248.304761904762,396.0,340,3.238095238095238,124,1.180952380952381,6,20,569,124,3457.86977,32.93209304761905,32.49717,3461.27628,32.964536,32.1959,36.21641323809524,33.56514076190476,33.89585219047619,1248.304761904762
Gucci,5,2022,7,2022-07,33,79,21700,274.6835443037975,91.0,1624,20.556962025316455,10.0,73656,932.3544303797469,352.0,1257,15.91139240506329,4.0,98237,1243.506329113924,462.0,238,3.0126582278481013,101,1.2784810126582278,4,14,418,101,2602.989,32.949227848101266,32.98033,2635.08886,33.355555189873414,33.0673,36.67872607594937,34.19846860759494,34.61984772151899,1243.506329113924
Gucci,5,2022,8,2022-08,34,33,6850,207.57575757575756,86.0,1654,50.121212121212125,11.0,28783,872.2121212121212,414.0,1564,47.39393939393939,4.0,38851,1177.3030303030303,516.0,95,2.878787878787879,20,0.6060606060606061,2,10,148,20,1107.9219,33.57339090909091,33.72769,1113.9851,33.75712424242425,33.53436,36.914081515151516,34.468856060606065,34.831551818181815,1177.3030303030303
LV,6,2018,8,2018-08,0,36,5144,142.88888888888889,135.0,398,11.055555555555555,9.5,33304,925.1111111111111,888.0,336,9.333333333333334,6.0,39182,1088.388888888889,1046.0,48,1.3333333333333333,8,0.2222222222222222,2,8,92,8,1188.84531,33.02348083333333,34.568635,1211.1447,33.64290833333334,34.94351,38.37884916666667,34.578829722222224,35.096156111111114,1088.388888888889
LV,6,2018,9,2018-09,0,31,10580,341.2903225806452,112.0,574,18.516129032258064,6.0,84092,2712.6451612903224,710.0,583,18.806451612903224,5.0,95829,3091.2580645161293,833.0,46,1.4838709677419355,1,0.03225806451612903,2,1,78,1,1020.0045,32.903370967741935,33.24494,1045.62346,33.72978903225807,33.44216,38.84373580645161,34.77857838709677,35.34801387096774,3091.2580645161293
LV,6,2018,10,2018-10,0,106,19900,187.73584905660377,75.5,1877,17.70754716981132,3.0,129036,1217.3207547169811,463.0,1869,17.632075471698112,3.0,152682,1440.3962264150944,536.5,191,1.8018867924528301,76,0.7169811320754716,0,25,373,76,3286.32557,31.00307141509434,31.255025,3377.81302,31.866160566037735,31.67931,37.2474629245283,32.91267924528302,33.51223169811321,1440.3962264150944
LV,6,2018,11,2018-11,0,81,9560,118.0246913580247,77.0,862,10.641975308641975,4.0,48193,594.9753086419753,518.0,755,9.320987654320987,3.0,59370,732.9629629629629,603.0,141,1.7407407407407407,30,0.37037037037037035,4,15,252,30,2522.76515,31.1452487654321,31.69174,2581.16099,31.866185061728395,32.10887,36.69297530864198,32.83308,33.37272567901235,732.9629629629629
LV,6,2018,12,2018-12,0,55,4293,78.05454545454545,74.0,208,3.7818181818181817,3.0,29461,535.6545454545454,529.0,194,3.5272727272727273,3.0,34156,621.0181818181818,612.0,96,1.7454545454545454,4,0.07272727272727272,0,18,155,4,1602.86393,29.142980545454545,31.20934,1665.58545,30.28337181818182,31.89694,35.66434909090909,31.450672545454548,32.07895890909091,621.0181818181818
LV,6,2019,1,2019-01,0,105,18282,174.11428571428573,74.0,1381,13.152380952380952,3.0,119341,1136.5809523809523,458.0,2707,25.78095238095238,5.0,141711,1349.6285714285714,537.0,189,1.8,135,1.2857142857142858,1,12,429,135,3185.50765,30.338168095238096,32.06389,3282.43051,31.261242952380954,32.17548,36.72875152380952,32.33076438095238,32.94352942857142,1349.6285714285714
LV,6,2019,2,2019-02,0,70,8290,118.42857142857143,64.5,627,8.957142857142857,3.5,62351,890.7285714285714,483.5,1261,18.014285714285716,3.0,72529,1036.1285714285714,554.0,166,2.3714285714285714,44,0.6285714285714286,0,15,280,44,2085.78216,29.796888000000003,31.632915,2154.2632,30.77518857142857,31.78237,36.19110657142858,31.857928285714284,32.46344985714286,1036.1285714285714
LV,6,2019,3,2019-03,0,86,22187,257.98837209302326,67.0,2102,24.441860465116278,3.0,115309,1340.8023255813953,459.5,3010,35.0,4.0,142608,1658.2325581395348,536.5,158,1.8372093023255813,79,0.9186046511627907,2,34,323,79,2681.3412200000002,31.17838627906977,31.711064999999998,2753.29975,32.015113372093026,32.192904999999996,37.34647627906977,33.041380465116276,33.62479825581395,1658.2325581395348
LV,6,2019,4,2019-04,0,60,12334,205.56666666666666,67.5,929,15.483333333333333,4.0,114481,1908.0166666666667,503.0,1597,26.616666666666667,5.0,129341,2155.6833333333334,587.5,96,1.6,19,0.31666666666666665,2,18,175,19,1935.34947,32.2558245,31.863715,1976.75279,32.945879833333336,32.206455,38.126948500000005,33.893583666666665,34.4330335,2155.6833333333334
LV,6,2019,5,2019-05,0,74,12706,171.7027027027027,85.5,863,11.662162162162161,4.5,75210,1016.3513513513514,594.5,1003,13.554054054054054,5.0,89782,1213.2702702702702,693.0,189,2.554054054054054,99,1.337837837837838,3,25,362,99,2389.35962,32.28864351351351,32.8407,2440.19146,32.97556027027027,33.134245,37.80589648648649,33.944177027027024,34.483667972972974,1213.2702702702702
LV,6,2019,6,2019-06,0,97,24722,254.8659793814433,75.0,3173,32.71134020618557,5.0,151306,1559.8556701030927,463.0,3698,38.123711340206185,5.0,182899,1885.5567010309278,544.0,219,2.2577319587628866,61,0.6288659793814433,0,67,377,61,3220.59659,33.20202670103093,32.93157,3267.87838,33.689467835051545,33.13852,38.360978659793815,34.55446010309279,35.05040319587629,1885.5567010309278
LV,6,2019,7,2019-07,0,47,8073,171.7659574468085,67.0,838,17.829787234042552,5.0,62380,1327.2340425531916,495.0,738,15.702127659574469,4.0,72029,1532.531914893617,564.0,86,1.8297872340425532,35,0.7446808510638298,0,19,168,35,1477.08341,31.427306595744678,31.95707,1519.11531,32.32160234042553,32.16778,37.46039851063829,33.36771659574468,33.92685234042553,1532.531914893617
LV,6,2019,8,2019-08,0,45,2270,50.44444444444444,48.0,202,4.488888888888889,4.0,17368,385.9555555555556,358.0,109,2.422222222222222,2.0,19949,443.31111111111113,408.0,91,2.022222222222222,24,0.5333333333333333,0,33,160,24,1254.9469100000001,27.887709111111114,30.3748,1309.9158,29.10924,30.7103,34.32494422222222,30.276052666666665,30.87272511111111,443.31111111111113
LV,6,2019,9,2019-09,0,57,11792,206.87719298245614,59.0,1234,21.649122807017545,4.0,66141,1160.3684210526317,407.0,1703,29.87719298245614,3.0,80870,1418.7719298245613,478.0,126,2.210526315789474,37,0.6491228070175439,12,23,220,37,1802.3429,31.620050877192984,31.5039,1841.35935,32.30455,31.71997,37.09258824561403,33.249185789473685,33.77117929824561,1418.7719298245613
